,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
family#F7M107,-0.47572508,-0.096066624,-0.29833165,-0.44026256,0.12887271,0.43152377,0.45311323,0.15347688,-0.07258588,0.19175786,-0.3936579,-0.15981685,-0.3117536,0.17701617,0.22517644,0.13710257,-0.29824734,0.31900296,0.044490103,0.03664455,-0.24720484,0.045835037,0.21105652,-0.27465147,-0.5089597,0.3093403,0.32863864,-0.07479088,-0.15594342,-0.18293773,-0.083274394,0.22392528,0.2790981,0.18979537,-0.18753551,-0.31185436,-0.13833484,-0.15840265,-0.13028787,0.12470709
family#F7M109,-0.24483125,-0.09294486,-0.32652643,-0.34353024,0.06724343,0.24549401,0.37082747,0.20515418,0.013633807,0.32218435,-0.39158735,0.03742686,-0.26561254,0.09791305,0.17388552,0.23629697,-0.2271673,0.24613717,0.055736184,-0.012509503,-0.21949929,-0.017271018,0.29788557,-0.4407601,-0.44679692,0.31049708,0.23282777,-0.09796528,-0.37025496,-0.026724666,-0.13228701,0.17768319,0.38549417,0.26342455,-0.030235158,-0.17253122,-0.17660876,0.1488285,0.03721212,0.068683594
family#F7M110,-0.31326273,0.07009446,-0.3011491,-0.29231617,0.1496712,0.0689937,0.40842697,0.10528125,-0.08315295,0.16047019,0.0040709814,0.09265683,-0.12999277,0.1748181,0.32918844,0.20199268,-0.32491234,-0.27133346,0.19991577,0.0018803602,-0.29580158,-0.21250738,0.2093098,-0.24031334,-0.40926534,0.31363454,0.29390356,-0.34604055,-0.2883896,0.026719715,-0.13704342,0.11786367,0.06634636,0.3617775,-0.21500354,-0.06400686,0.10865597,0.3933052,0.2693806,-0.19205101
family#F7M112,-0.269592,0.17784294,-0.33339205,-0.30077577,0.0016560797,0.14378178,0.4593576,0.26807743,-0.23542656,0.030823562,-0.094649784,0.24015184,-0.010242155,0.0066435137,0.3998051,0.070271604,-0.38715562,-0.45431468,-0.09332109,0.16131534,-0.30898264,-0.14102972,0.23302339,-0.076396845,-0.39090565,0.1983938,0.27129182,-0.22983336,-0.31592527,-0.09168178,-0.24923356,0.090972796,0.08370132,0.35528573,-0.14003593,-0.0895879,0.11774084,-0.2005565,0.44322285,-0.39134473
family#F7M113,-0.16358829,0.07566608,-0.33050877,-0.19668376,0.022680057,0.022182856,0.43177336,0.014753768,-0.13170186,0.27488986,-0.46312487,0.18947381,-0.08514469,0.03193068,0.13410631,0.15692542,-0.2657246,0.2035099,0.21244694,0.12091528,-0.3318569,-0.23054096,0.20459223,-0.13329251,-0.49362117,0.4841657,0.2880625,-0.44219518,-0.3883466,-0.09744811,0.14385486,-0.020152317,0.112465374,0.16687891,-0.14005193,-0.25291434,0.23409733,0.41579142,0.12446624,-0.05497229
family#F7M115,-0.07541737,-0.025170563,-0.43175486,-0.28023607,0.021212524,0.13945803,0.4351703,0.21514736,-0.132177,-0.06199332,0.006966629,-0.05916316,-0.16435203,0.16764899,0.19426255,0.07544123,-0.34127814,0.26919314,0.13225909,0.25993827,-0.2664142,-0.2688008,0.24487267,-0.116098806,-0.33437404,0.47156978,0.59152085,-0.042189233,-0.24123366,-0.17995195,-0.14107549,0.102987126,0.1539545,0.113649026,-0.166637,-0.5360542,0.23648171,-0.40774003,-0.09925506,-0.11670418
family#F7M117,-0.25022346,0.05671707,-0.39977103,-0.09370043,-0.16247465,0.13104153,0.61568975,0.13574277,-0.14581059,0.14055815,-0.12763919,0.25857225,-0.067636885,0.024849502,0.4369032,0.24431534,-0.34313002,0.34961042,0.08543325,0.117019944,-0.36808214,-0.22496454,0.22651505,-0.06577238,-0.40150604,0.22758968,0.21313691,-0.28278592,-0.20368442,-0.23874953,-0.1609883,-0.038770396,0.10888277,0.12975797,-0.13135359,-0.37184352,0.20841716,0.32194963,0.1647173,-0.41828343
family#F7M120,-0.28023547,0.079875946,-0.25855234,-0.31281695,-0.054240093,0.12388264,0.37845287,0.12589449,-0.1893685,0.05256465,-0.50855476,0.12625727,-0.18238726,-0.0039923536,0.54422927,0.17796984,-0.34806797,0.051723465,-0.3230048,0.21142986,-0.2497768,-0.04798144,0.3244149,-0.22926185,-0.28042847,0.18731816,0.31795278,-0.051690593,-0.22876725,-0.016545674,-0.014856257,0.06964358,0.36658144,-0.108393714,-0.21851926,-0.27702573,-0.09717719,-0.072824046,0.057691578,-0.1463863
family#F7M122,-0.35684565,-0.13501537,-0.33502543,-0.37262368,-0.09972548,0.0058517647,0.4581207,0.25159588,0.10250643,0.059803594,0.086709805,0.39124653,-0.36749515,0.26666737,0.1217401,0.18970856,-0.27364382,0.21221384,0.15226762,0.09853223,-0.23024586,0.13759592,0.21450768,-0.1630683,-0.44860655,0.2004311,0.42041406,-0.08071686,-0.3316411,0.0835462,-0.23140185,0.21280289,0.43473858,-0.22573678,-0.052178115,-0.36233795,-0.21419053,-0.06325067,-0.13264647,-0.18900849
family#F7M123,-0.1343018,-0.15344168,-0.40781015,-0.26087373,-0.029729623,0.14282718,0.11557245,0.24494746,-0.09539848,-0.04619751,-0.17671381,0.29717714,-0.2946488,0.28783724,0.21060225,0.22788851,-0.19033381,0.052229576,0.20328659,0.22228828,-0.41397545,-0.349004,0.033729006,-0.04780617,-0.35660213,0.14183803,0.2749159,-0.19627969,-0.24476187,0.015640521,-0.15859537,0.5035317,0.2230363,-0.30953905,-0.15649794,-0.13950673,0.23192088,0.39468834,-0.014301139,-0.23606491
family#F7M125,-0.09418077,0.06009271,-0.373366,-0.112896524,-0.14557265,0.1460245,0.118257836,0.36021698,-0.16402775,-0.112905845,0.00925876,0.20925939,-0.16485463,-0.06147209,0.4534835,-0.02807354,-0.43013963,-0.31329164,-0.06021219,0.2550742,-0.35001886,-0.05141612,0.3127288,-0.07924946,-0.37653762,0.2329697,-0.0018391219,-0.19754443,-0.18841845,-0.10276321,-0.21998237,0.41939864,0.17703223,-0.31930056,-0.2489121,-0.21426271,0.13409565,-0.032156218,0.30684915,-0.325148
family#F7M128,-0.3431808,-0.004373433,-0.26667258,-0.39168218,-0.103696086,0.03693572,0.036351457,0.3198895,-0.11432222,0.061275017,-0.29771966,0.18391435,-0.18273368,0.23861337,0.16838787,0.1437836,-0.41543755,-0.16343495,-0.020152653,0.08061871,-0.11798671,-0.04614124,0.19544278,-0.16858642,-0.25022045,0.13962212,0.13197605,-0.09047385,-0.28772432,0.0644228,-0.15090959,0.38034964,0.388259,0.03497595,-0.124534175,-0.30540577,-0.0456244,-0.10005724,0.34130195,-0.19227697
family#F7M130,-0.4528568,0.13128282,-0.2953188,-0.369318,-0.030828845,0.10666969,0.1147728,0.18630415,-0.1252077,0.029403351,0.11556715,0.20075671,-0.24454874,-0.02996179,0.2798619,0.17946766,-0.33521426,0.05653314,-0.11325124,0.24494503,-0.2502618,-0.052424278,0.22369847,-0.1905059,-0.2600814,0.1940781,0.09446395,-0.048967905,-0.30877087,-0.05673798,-0.35522366,0.2837432,0.29772854,-0.0026408471,0.017040623,-0.25374126,-0.030189248,-0.011239938,0.33796784,-0.30909336
family#F7M131,-0.14209747,0.032317415,-0.3257762,-0.121156864,0.02442902,0.13366306,0.52358645,0.1303268,-0.19447558,-0.03655229,-0.1780341,0.2626889,-0.09251352,0.03838707,0.37966633,0.23219578,-0.33259323,0.09784565,0.2925049,0.27616215,-0.3331909,-0.29209018,-0.0055617928,-0.102612056,-0.37817943,0.1559196,0.24726363,-0.34014302,-0.28613487,-0.27254516,-0.24062036,0.46480632,0.15359956,-0.26889867,-0.06943612,-0.1952941,0.2300056,0.36304533,0.06442,-0.41474172
family#F8F133,-0.34657463,-0.09801969,0.12817056,-0.3524941,0.13285896,0.062722206,0.018652234,0.4128592,-0.020114621,0.13173582,0.004820725,0.50122094,-0.2561236,-0.35580826,0.3501335,0.28271225,-0.2759974,-0.14244145,-0.060942437,0.10230491,-0.19529308,-0.04234924,0.019991659,-0.13028696,-0.60102457,0.1576996,0.17414087,-0.12054245,-0.24346666,0.048994746,-0.31429762,0.36159566,0.27953047,-0.015717495,-0.14485054,-0.15118104,-0.029124541,-0.011148999,0.107213534,0.17059574
family#F8F135,-0.26385787,-0.0354547,0.05428603,-0.31619495,0.11261863,0.20134155,0.1735392,0.30226934,-0.07872756,0.10346244,-0.31209114,0.3128082,-0.1512596,-0.3576561,0.07737934,0.29081836,-0.23559548,0.015678402,-0.00077567727,0.052641425,-0.25359455,-0.027133107,-0.019926494,-0.25722352,-0.62149364,0.20271131,0.20089535,-0.021513997,-0.2884394,0.035257146,-0.17273486,0.47719827,0.27935776,0.124874055,-0.1239351,-0.01870437,-0.07606213,-0.10819635,0.22256742,0.088916406
family#F8F137,-0.31458387,0.04296039,0.014956122,-0.282883,0.08048455,0.19768997,0.2196948,0.24718943,0.018882694,0.003971642,-0.17528476,0.1422551,-0.24744795,-0.23335992,0.20358859,0.30689067,-0.28089562,0.12760527,-0.06623888,0.07834878,-0.23508959,-0.081089824,0.00066972006,-0.22893389,-0.535582,0.19108471,0.24690597,0.059451703,-0.41479987,0.095667325,-0.10323907,0.2938041,0.27611268,0.20208926,-0.1398508,0.0072342097,-0.09469438,0.040011764,0.27843878,-0.17289263
family#F8M132,-0.46567598,-0.0942259,-0.20479092,-0.3432271,0.07641787,0.0625432,0.07717362,0.39500168,-0.038958047,0.13964944,-0.33013555,0.56504303,-0.2716913,0.21792652,0.28392673,0.2556838,-0.2274411,-0.078246675,0.0027766912,0.03301836,-0.1840385,-0.010709242,0.19578515,-0.15834667,-0.66363806,0.16828541,0.15646237,-0.10842568,-0.23854457,-0.009848687,-0.096729435,0.34600726,0.2417009,0.09209457,0.057300616,-0.20921822,-0.095531,0.0034898454,0.07857659,0.1933153
family#F8M134,-0.44569352,-0.0714737,-0.3243337,-0.32424387,0.39425102,0.23275729,0.18826662,0.2652013,-0.022821896,0.020418597,-0.10834233,0.2492701,-0.2483079,0.2612954,0.19826001,0.3228061,-0.23107365,0.015242311,0.005600844,-0.042172447,-0.26449686,-0.26000127,0.099551834,0.02850418,-0.5976157,0.21642023,0.0062968587,-0.12005977,-0.38481647,0.06221024,-0.1373979,0.5732673,0.027675819,0.1492082,-0.17237075,-0.04148827,0.062152855,-0.08666478,0.18530758,0.09063196
family#F8M136,-0.2970608,0.08607674,-0.33657402,-0.31303462,0.2757188,0.16235377,0.25274986,-0.006200713,-0.13940415,-0.05602111,-0.22449365,0.11228085,-0.061016753,0.17238156,0.48034766,0.009440275,-0.32164025,0.18630488,-0.07230893,0.09914199,-0.37404397,-0.013843009,0.15268491,-0.04638897,-0.5880454,0.2943709,0.1986406,-0.10045177,-0.16365708,0.04273409,-0.2089567,0.3670295,0.25028044,0.24369325,-0.17803872,0.049166128,0.11202998,0.051507097,0.24398308,-0.086208954
family#F8M138,-0.23001276,0.14587912,-0.3141348,-0.31397027,0.20314404,0.06395644,0.3105681,0.1706339,-0.10949855,-0.06169505,-0.23218398,0.23290186,-0.1389385,-0.010336872,0.24405737,-0.10140673,-0.28272432,-0.07649708,-0.084182605,0.22461224,-0.3866477,-0.10728706,0.22814104,-0.07696447,-0.4985205,0.2635506,0.23448728,-0.17745958,-0.3572726,-0.16608295,-0.17456321,0.21103562,0.123586535,0.29935586,-0.10217038,-0.043952804,0.11606083,0.21881601,0.42881,-0.25697342
family#F9F140,-0.3472278,-0.012992866,0.029243242,-0.3130873,0.14557569,0.42151454,0.022075513,0.2656151,-0.0738263,0.26673737,-0.41171777,0.0765116,-0.23792128,-0.31899202,0.12646796,0.38992405,-0.1895639,-0.35650304,0.0737522,0.01745588,-0.263199,0.0017138561,-0.057161048,-0.13497475,-0.6778926,0.37865925,0.059299383,-0.13687778,-0.24327096,-0.09654787,-0.003023939,0.48557162,0.52605975,-0.11164656,-0.12924609,0.18653125,-0.12156594,0.19955559,-0.0715598,-0.1944655
family#F9F141,-0.13031527,0.058003668,0.153269,-0.23690987,0.22219272,0.033380017,0.0017479386,0.5082823,0.08223331,0.13261801,-0.1780598,0.3318521,-0.6644384,-0.21714419,0.3567562,-0.27040118,-0.21814807,-0.117451064,0.032873347,0.2641652,-0.26506782,-0.26156774,-0.2523507,-0.15319327,-0.40515715,0.5010255,0.119177766,-0.30797768,-0.44573763,0.25972313,-0.12400035,0.20709355,0.22255605,-0.22296175,-0.14190009,0.029864207,-0.023777649,-0.5021005,-0.029549805,-0.19422147
family#F9F143,-0.12101157,0.23765044,0.2363297,-0.2851843,-0.03683017,0.4468871,0.36686715,0.53386086,-0.008333076,-0.13824552,-0.19374822,-0.122936815,-0.31179756,-0.36524624,0.26583153,-0.055136938,-0.38227153,0.47475326,0.06387095,0.19317915,-0.34275246,0.11259996,-0.26374313,0.0039917063,-0.325787,0.19693314,0.023225365,-0.060657192,-0.42750016,0.15955189,-0.20421146,0.3400864,0.17299303,-0.2517193,-0.24354126,-0.23496483,0.07902484,0.030438852,0.13140954,-0.23401438
family#F9F145,-0.0756637,0.34919053,0.1738,-0.19858816,-0.24015142,0.119213164,0.40136573,0.51461685,-0.16599931,-0.16299185,-0.07559926,0.26693338,-0.16101015,-0.12462044,0.52833754,0.3563777,-0.27371877,-0.0344961,-0.011505,0.28847906,-0.32479152,-0.0666974,-0.07212376,0.07491995,-0.3312844,0.35596493,0.5545679,-0.03450045,-0.23622586,-0.010105397,-0.29247698,-0.07947466,0.18728994,-0.19564342,-0.25300512,-0.328178,0.010743824,0.44830903,0.092260174,-0.35336185
family#F9F148,0.0014650942,0.39828807,0.12666948,-0.18439756,-0.15966597,0.036856707,0.41556975,0.28386208,-0.14688379,-0.13727944,0.09593991,0.2667122,-0.13659455,0.012875865,0.34166002,0.21532078,-0.26791131,-0.054099493,-0.028666738,0.36656037,-0.38570443,-0.08716715,-0.0066527124,0.010863511,-0.34103325,0.37213382,0.52407235,-0.102535725,-0.36641234,-0.082242645,-0.38236678,-0.102038056,0.3388376,-0.183241,-0.22754157,-0.4593531,0.062078256,0.45729774,0.20512769,-0.25119367
family#F9F150,-0.016690433,0.38146234,0.05989137,-0.16542032,-0.18142542,0.1400326,0.51084507,0.44865018,-0.12597935,-0.08999232,-0.40947306,0.28749943,-0.14277141,-0.020081185,0.5025211,0.35038418,-0.2183697,-0.056063563,0.030892972,0.39379218,-0.31150347,-0.20787574,0.024222026,0.020445285,-0.30993274,0.34404314,0.48182687,-0.20647576,-0.37372068,-0.056837562,-0.14544135,-0.055760495,0.20027691,-0.18775448,0.24914941,-0.3141669,-0.0027925998,0.463364,0.22104263,-0.28382283
family#F9F152,-0.37193847,0.11095091,-0.017109962,-0.39623868,0.017211117,0.058316782,0.040786985,0.4079893,-0.15964903,-0.043832205,-0.009171934,0.17416024,-0.28939027,-0.13695903,0.44451082,0.22681552,-0.24890617,0.15336563,-0.13903025,0.14578462,-0.20900205,0.01310649,0.034551036,-0.17147854,-0.3955713,0.15940143,0.08808491,-0.13641188,-0.2808705,0.061654236,-0.2230032,0.27196604,0.2831778,0.0021406368,-0.3426928,-0.38218808,-0.03858166,0.06660067,0.31504095,-0.25408497
family#F9F154,-0.33689746,0.0052562873,0.030280344,-0.25998423,0.15311414,0.045110982,-0.052089006,0.3743291,0.050391283,-0.059129633,-0.16257821,0.30129835,-0.2804609,-0.21407251,0.25962028,0.20542377,-0.2692136,0.29890287,0.01207625,0.092262134,-0.15839165,-0.11012836,-0.004995026,-0.2670147,-0.38728067,0.16918495,0.064355455,-0.18199076,-0.46071807,0.13964418,-0.19260764,0.40151975,0.2918539,0.044265326,-0.028547486,-0.23135251,-0.101167396,0.1510938,0.37652734,-0.1215362
family#F9F156,-0.29157922,0.148403,-0.015285921,-0.29163826,0.1412244,0.049072865,0.038752288,0.29659426,-0.041865658,0.04541058,-0.5498254,0.20141697,-0.21833672,-0.10479589,0.19699186,0.21933566,-0.27603912,-0.0025101714,-0.1282716,0.19033737,-0.23849966,-0.12336125,-0.046565104,-0.28561723,-0.30428687,0.07865122,0.08369953,0.038326688,-0.33294028,-0.08011469,0.022293068,0.3424348,0.35364676,-0.07914212,-0.105731055,-0.374375,-0.09673341,0.08548846,0.37179747,-0.26414704
family#F9F158,-0.41302994,-0.019390862,0.07807549,-0.4520901,0.04129229,0.59544927,0.2647585,0.37132922,0.030348906,0.21221332,-0.20738354,-0.16803633,-0.28128174,-0.40690428,0.0200883,0.2102877,-0.141898,0.0070682913,-0.12811479,-0.06460756,-0.16591652,-0.01743471,-0.04281077,-0.06427447,-0.4831123,0.38872746,0.25263566,-0.21771277,-0.34090814,0.13631186,-0.17031005,0.14374834,0.19228904,-0.14442731,-0.22585456,0.06176701,-0.14809176,0.018879674,0.29889685,-0.068546586
family#F9F160,-0.3863813,0.08968929,0.0127196135,-0.41948098,-0.029116604,0.23532146,0.28905448,0.39321798,-0.11518824,0.00043074045,-0.10721452,0.024876965,-0.24918449,-0.29230002,0.2131488,0.3119607,-0.33225352,-0.10030269,-0.3196267,0.07049903,-0.15538569,0.04564759,-0.0013455726,-0.11971651,-0.45117357,0.2634838,0.2940273,-0.13199192,-0.17755923,0.170259,-0.26033944,-0.051470786,0.21617594,0.062193323,-0.37317973,-0.06652719,-0.048284322,0.071829975,0.38136533,-0.14388426
family#F9F163,-0.35181972,0.029855723,0.069968596,-0.46448615,0.123686835,0.3191039,0.25251397,0.30105007,0.043660104,0.018714232,-0.10563437,0.007165013,-0.22847731,-0.20657592,-0.16782376,0.045870177,-0.36316517,-0.1836787,0.013645842,0.21824759,-0.21927822,0.029319443,0.0010698922,-0.26533806,-0.4925062,0.2951457,0.23500146,-0.10817403,-0.42141542,0.16705567,-0.17444111,-0.042122155,0.093754,-0.312234,-0.1107728,-0.53012407,-0.11469698,0.0052415747,0.30295634,-0.33843648
family#F9F164,-0.03745899,0.32856506,0.12887327,-0.21442342,0.027389094,0.11411779,0.26984906,0.24591736,-0.21762404,-0.13098878,-0.40676022,0.19602546,0.010180404,0.0123953875,0.4743832,0.14685096,-0.1367698,-0.006742822,-0.07077723,0.33900186,-0.43681124,-0.3268381,-0.19783282,0.032701384,-0.4319717,0.3652678,0.14593704,-0.07989561,-0.1855071,-0.0039205938,-0.0066200136,0.10499124,0.17871307,-0.36203307,-0.13156986,-0.62388366,0.014354258,-0.10841042,0.27252108,-0.34712747
family#F9F168,-0.42914543,0.06461423,0.006986796,-0.32784376,0.2064826,0.13477471,-0.051047366,0.22191887,0.14268918,0.28662264,-0.24841812,0.10043758,-0.25627133,-0.20657493,0.1064809,0.32238144,-0.30040297,-0.053206865,-0.048518546,0.16174713,-0.17929031,-0.008458299,0.0033176406,-0.29559126,-0.5587563,0.2817236,0.19455774,0.06964543,-0.38095984,-0.057522025,-0.11176276,0.27496332,0.31920323,0.072268605,-0.09840825,-0.10273506,-0.0698813,-0.23457073,0.23486215,-0.079212025
family#F9F169,-0.3550038,0.21317098,0.048909627,-0.31168628,0.24620503,0.31553864,0.15154153,0.06653714,-0.18033716,0.17871238,-0.26761374,0.19045216,-0.23939799,0.017456325,0.38723844,0.003655973,-0.15691444,0.37650132,-0.10474722,0.122664064,-0.36747363,-0.1893655,-0.08851952,-0.04995239,-0.5526243,0.2777156,0.050392244,-0.19138043,-0.31898692,-0.020942379,-0.09940162,0.23229873,0.22942863,0.12719938,0.22139673,-0.1028644,-0.07216316,-0.025653694,0.36358112,-0.195754
family#F9M139,-0.27166548,-0.10819519,-0.27473262,-0.30973938,0.08952951,0.43833932,0.111848146,0.27843803,-0.033483505,0.28052077,-0.051987085,0.093834765,-0.35820493,0.26356566,0.09725484,0.37140545,-0.12706421,-0.37007037,0.0926056,0.071401015,-0.28793052,0.03188864,0.09467772,-0.18454081,-0.6769004,0.417243,0.04766523,-0.11614686,-0.26619998,-0.11155486,-0.18526916,0.45538536,0.5143439,-0.054058753,-0.117054716,0.22070645,-0.106988415,0.18668202,-0.058938604,-0.16611405
family#F9M142,-0.4757974,-0.14950764,-0.29753703,-0.40037075,0.055536613,0.14017867,0.0018091686,0.54676884,-0.11424971,0.10277634,-0.26588985,0.30356753,-0.45072746,0.21090981,0.44353768,0.23422863,-0.3206781,-0.0185996,0.024493113,0.07925464,-0.16932033,0.033178583,0.24517548,-0.10561882,-0.40568572,0.2574173,0.042678803,-0.25322717,-0.19850962,0.25483558,-0.13301092,0.22746116,0.30190903,-0.1790126,-0.0921955,-0.09031857,-0.15985163,-0.45920488,0.06548644,-0.13410316
family#F9M144,-0.5439684,-0.10305381,-0.27377072,-0.38249525,-0.1153772,0.3205816,0.49781877,0.33012602,-0.08230479,-0.011032721,-0.13372283,-0.1387461,-0.28815126,0.25141484,0.1868229,0.14160089,-0.40710354,0.3486086,0.13736013,0.06948077,-0.15895684,0.025421795,0.29546955,-0.16290443,-0.20449191,0.2679707,0.22824857,-0.053324446,-0.2950871,0.18161963,-0.20194452,0.19937117,0.27634302,-0.14214714,-0.15671371,-0.38792247,-0.0546869,-0.009488896,0.16615474,-0.12913251
family#F9M146,-0.4198822,0.036957044,-0.24126856,-0.38194397,-0.20134701,0.14829306,0.42483568,0.28597385,-0.0058449027,-0.023130458,-0.3626636,0.13970794,-0.28560793,0.21142139,0.26034513,0.26119184,-0.38354298,-0.049390763,0.03652129,0.18684086,-0.16731298,-0.09806468,0.17958175,-0.26581696,-0.26108342,0.19044138,0.32838234,-0.043037374,-0.32615215,0.054867,-0.099607624,-0.015344946,0.3251361,0.034311973,-0.020544386,-0.190505,-0.10046435,0.20271328,0.26337627,-0.29499316
family#F9M147,-0.34193242,0.15725979,-0.3178467,-0.31691295,-0.13312341,0.050139003,0.4146333,0.24927063,-0.20558171,-0.067769356,-0.16649044,0.29009774,-0.08633014,-0.024033124,0.1934486,0.1689509,-0.33127183,-0.30558768,-0.036701605,0.29489908,-0.282083,-0.101599574,0.19732659,-0.10617329,-0.16408886,0.2616171,0.45091966,-0.12449262,-0.3994808,-0.3128544,-0.19608226,0.21374884,0.18717185,-0.0618685,-0.10508142,-0.10308131,0.12663548,-0.04580639,0.37859434,-0.39939746
family#F9M149,-0.25816873,0.080293454,-0.25896293,-0.4396729,-0.08141495,0.09856356,0.3520563,0.1764215,-0.12118032,0.053867657,-0.5851677,0.11162662,-0.17389573,-0.038012188,0.2733407,0.1640719,-0.31347868,-0.04188426,-0.027968053,0.19448191,-0.19358622,-0.08102659,0.2088556,-0.19820821,-0.30352253,0.18666746,0.22270678,-0.08271803,-0.24873175,0.017924536,-0.095645584,-0.0046473867,0.3724692,-0.0035684013,-0.005028503,-0.24968791,-0.0642138,0.18590234,0.3432452,-0.29782683
family#F9M151,-0.09070951,0.07195894,-0.3370992,-0.2242862,0.048575953,0.08475954,0.13954842,0.5114741,-0.098460585,-0.19910924,-0.40584895,0.32845232,-0.25918037,0.0075643226,0.2763575,-0.029617548,-0.39342952,0.47537202,0.06676777,0.2601826,-0.25189596,-0.2654604,0.08722834,-0.12728114,-0.3996891,0.21776946,-0.05050327,-0.22830455,-0.3440304,-0.04377378,-0.22654678,0.34481987,0.12279591,-0.13024977,0.20194238,-0.1840714,0.2145663,0.052175585,0.30666792,-0.1483419
family#F9M153,-0.1433937,-0.0031264492,-0.34423423,-0.22724147,0.05826951,0.071128465,0.11070768,0.5517715,-0.16279948,-0.18586597,-0.26069984,0.2848879,-0.2658598,0.19294547,0.2740255,0.039787535,-0.39333326,0.5428051,0.057070937,0.10347631,-0.23242065,-0.026536169,0.18988703,-0.07841211,-0.44818413,0.20972905,-0.088420175,-0.2529222,-0.16415712,0.021874847,-0.31566736,0.48575097,0.18001713,-0.09004862,-0.18402363,-0.1653602,0.23349819,0.12647969,0.28734812,-0.14661056
family#F9M155,-0.48476604,0.22326684,-0.37348455,-0.28716698,-0.054688085,0.10861746,0.11376652,0.2618594,-0.13838385,-0.120077565,0.1471402,0.2929813,-0.16091542,0.012309954,0.41944283,0.020444803,-0.4289177,-0.20237984,-0.32372737,0.14593862,-0.24099143,-0.25998256,0.18423004,0.019247355,-0.47947562,0.11157161,-0.045804955,-0.14727056,-0.32164162,-0.09151457,-0.2469381,0.40901086,0.06718225,0.0387973,-0.20938337,-0.3141608,0.20944677,0.35177717,0.31649035,-0.29875165
family#F9M157,-0.103041984,-0.15851852,-0.2899639,-0.28195253,0.3735474,0.5116276,0.36949977,0.3517475,-0.16002625,0.14897713,-0.16172794,-0.12834838,-0.29972178,0.2757569,-0.0370398,-0.14059287,-0.23745298,-0.10414473,0.18333386,0.16790318,-0.29791322,-0.039560203,0.15047356,-0.2552176,-0.53577894,0.54043067,0.071408354,-0.3212034,-0.2457885,0.053525835,-0.13387607,0.20510642,0.119786225,-0.045852903,-0.17803907,0.087432794,0.09813244,-0.24909937,0.19704773,-0.0014812929
family#F9M159,-0.1776998,0.013681543,-0.30055118,-0.2591989,0.08078927,0.04055451,0.36745983,0.42155737,0.0034071552,-0.04706867,-0.2843178,-0.023593977,-0.065680325,0.2374255,0.47756186,-0.22822057,-0.39815867,-0.032483354,-0.39663216,0.088015996,-0.31856623,-0.31520477,-0.023855954,-0.10796101,-0.44290414,0.6277957,0.22072025,-0.15813328,-0.42225105,0.15648085,-0.23715104,-0.025045611,-0.0032382994,0.05503979,0.46832594,-0.13058913,0.17035054,0.08474367,0.30055904,-0.09385182
family#F9M161,-0.31060198,0.17686343,-0.3627527,-0.34226143,0.039962728,0.06021717,0.27834597,0.3069629,-0.06846075,-0.1348856,-0.32740647,0.22896792,0.008884614,-0.026390344,0.13762619,-0.10362977,-0.36669597,-0.099569,-0.23999688,0.1648237,-0.36088154,-0.06113674,0.30286542,-0.07423004,-0.37231627,0.2711819,0.28995746,-0.2720456,-0.41792583,-0.038628843,-0.21261834,0.027283398,0.13134153,0.123047665,-0.3015647,-0.13152212,0.11580114,-0.069557704,0.37611893,-0.24974944
family#F9M162,-0.175807,0.008374889,-0.33045763,-0.30229065,-0.024776805,0.1722558,0.3624351,0.47097105,-0.12462403,-0.06175311,-0.16951257,-0.006383588,-0.008116721,0.23132303,0.2553951,-0.2678379,-0.39513177,-0.13257535,-0.30820528,0.07964278,-0.44083142,0.061807785,0.090203084,0.13008462,-0.52108914,0.7003595,0.20436199,-0.12417721,-0.06994863,0.1498374,-0.28708005,-0.033754714,0.10416294,-0.29362112,-0.28320983,-0.17105545,0.14272334,0.039646797,0.16168293,-0.3274942
family#F9M165,-0.40963432,0.032739956,-0.31178296,-0.3265985,-0.0025642875,0.18342192,0.2971777,0.1504525,-0.073717766,0.013058244,0.15270774,0.15677041,-0.25596017,-0.064502195,0.033602394,0.07428351,-0.38532943,-0.0029907848,-0.033105798,0.27820072,-0.15968455,-0.049124103,0.27218753,-0.3436502,-0.3635873,0.20111045,0.10266194,-0.07407311,-0.42980915,0.025099372,-0.28211698,0.10508765,0.36139917,0.041092005,-0.10622194,-0.35348493,-0.08118628,-0.001988887,0.3342851,-0.4219327
family#F9M166,-0.05769278,0.05133262,-0.3100605,-0.118415624,0.1493639,0.040123016,0.3677715,0.24875148,-0.11854823,-0.1980567,0.019930203,0.18795976,0.08920634,0.040551648,0.4073404,0.19678329,-0.41698885,-0.0409234,-0.19460018,0.32995653,-0.3766326,-0.26660526,0.25953236,-0.04003577,-0.42829382,0.4371614,0.1689038,-0.23813608,-0.38888526,-0.04704917,-0.35153133,0.10723983,0.04886997,-0.32496133,-0.073821366,-0.50349236,0.18982308,-0.13946529,0.2185411,-0.3601876
